Month,Year,Country,Departures
Mar,2007,  North America,36063.0
Mar,2007,  Other Regions,
Feb,2007,Number Of Air Passenger Departures,1301969.0
Feb,2007,  South East Asia,460367.0
Feb,2007,    Indonesia,126367.0
Feb,2007,    Malaysia,94322.0
Feb,2007,    Philippines,43044.0
Feb,2007,    Thailand,135699.0
Feb,2007,    Vietnam,36764.0
Feb,2007,  North East Asia,350050.0
Feb,2007,    Mainland China,122088.0
Feb,2007,    Hong Kong,83353.0
Feb,2007,    Japan,70054.0
Feb,2007,  South Asia,109741.0
Feb,2007,  Middle East,21448.0
Feb,2007,  Oceania,195383.0
Feb,2007,  Europe,125581.0
Feb,2007,    France,14750.0
Feb,2007,    Germany,25159.0
Feb,2007,    United Kingdom,46344.0
Feb,2007,  North America,29464.0
Feb,2007,  Other Regions,
Jan,2007,Number Of Air Passenger Departures,1368539.0
Jan,2007,  South East Asia,493158.0
Jan,2007,    Indonesia,165971.0
Jan,2007,    Malaysia,90845.0
Jan,2007,    Philippines,42883.0
Jan,2007,    Thailand,134239.0
Jan,2007,    Vietnam,35483.0
Jan,2007,  North East Asia,308178.0
Jan,2007,    Mainland China,91715.0
Jan,2007,    Hong Kong,77435.0
Jan,2007,    Japan,71609.0
Jan,2007,  South Asia,120620.0
Jan,2007,  Middle East,21158.0
Jan,2007,  Oceania,217211.0
Jan,2007,  Europe,155542.0
Jan,2007,    France,16525.0
Jan,2007,    Germany,31706.0
Jan,2007,    United Kingdom,59783.0
Jan,2007,  North America,38254.0
Jan,2007,  Other Regions,
Dec,2006,Number Of Air Passenger Departures,1619943.0
Dec,2006,  South East Asia,619798.0
Dec,2006,    Indonesia,166210.0
Dec,2006,    Malaysia,116479.0
Dec,2006,    Philippines,65655.0
Dec,2006,    Thailand,198556.0
Dec,2006,    Vietnam,42794.0
Dec,2006,  North East Asia,428538.0
Dec,2006,    Mainland China,135794.0
Dec,2006,    Hong Kong,111535.0
Dec,2006,    Japan,84062.0
Dec,2006,  South Asia,144984.0
Dec,2006,  Middle East,27687.0
Dec,2006,  Oceania,205460.0
Dec,2006,  Europe,143811.0
Dec,2006,    France,16673.0
Dec,2006,    Germany,26332.0
Dec,2006,    United Kingdom,55712.0
Dec,2006,  North America,35655.0
Dec,2006,  Other Regions,
Nov,2006,Number Of Air Passenger Departures,1482854.0
Nov,2006,  South East Asia,551541.0
Nov,2006,    Indonesia,169204.0
Nov,2006,    Malaysia,106012.0
Nov,2006,    Philippines,51818.0
Nov,2006,    Thailand,163545.0
Nov,2006,    Vietnam,35933.0
Nov,2006,  North East Asia,411074.0
Nov,2006,    Mainland China,138969.0
Nov,2006,    Hong Kong,107804.0
Nov,2006,    Japan,77595.0
Nov,2006,  South Asia,127468.0
Nov,2006,  Middle East,22197.0
Nov,2006,  Oceania,191518.0
Nov,2006,  Europe,136994.0
Nov,2006,    France,17269.0
Nov,2006,    Germany,27335.0
Nov,2006,    United Kingdom,50344.0
Nov,2006,  North America,29872.0
Nov,2006,  Other Regions,
Oct,2006,Number Of Air Passenger Departures,1425977.0
Oct,2006,  South East Asia,508076.0
Oct,2006,    Indonesia,156865.0
Oct,2006,    Malaysia,97514.0
Oct,2006,    Philippines,45082.0
Oct,2006,    Thailand,151041.0
Oct,2006,    Vietnam,35515.0
Oct,2006,  North East Asia,391954.0
Oct,2006,    Mainland China,141370.0
Oct,2006,    Hong Kong,97383.0
Oct,2006,    Japan,74079.0
Oct,2006,  South Asia,118123.0
Oct,2006,  Middle East,21610.0
Oct,2006,  Oceania,215942.0
Oct,2006,  Europe,130371.0
Oct,2006,    France,15337.0
Oct,2006,    Germany,26840.0
Oct,2006,    United Kingdom,46093.0
Oct,2006,  North America,27774.0
Oct,2006,  Other Regions,
Sep,2006,Number Of Air Passenger Departures,1307632.0
Sep,2006,  South East Asia,469704.0
Sep,2006,    Indonesia,144789.0
Sep,2006,    Malaysia,94645.0
Sep,2006,    Philippines,41506.0
Sep,2006,    Thailand,136807.0
Sep,2006,    Vietnam,32824.0
Sep,2006,  North East Asia,332203.0
Sep,2006,    Mainland China,112862.0
Sep,2006,    Hong Kong,79538.0
Sep,2006,    Japan,73887.0
Sep,2006,  South Asia,101233.0
Sep,2006,  Middle East,24188.0
Sep,2006,  Oceania,182645.0
Sep,2006,  Europe,156072.0
Sep,2006,    France,18955.0
Sep,2006,    Germany,30417.0
Sep,2006,    United Kingdom,56867.0
Sep,2006,  North America,29702.0
Sep,2006,  Other Regions,
Aug,2006,Number Of Air Passenger Departures,1413682.0
Aug,2006,  South East Asia,503649.0
Aug,2006,    Indonesia,156146.0
Aug,2006,    Malaysia,101869.0
Aug,2006,    Philippines,41842.0
Aug,2006,    Thailand,148471.0
Aug,2006,    Vietnam,35182.0
Aug,2006,  North East Asia,396443.0
Aug,2006,    Mainland China,128258.0
Aug,2006,    Hong Kong,104053.0
Aug,2006,    Japan,80905.0
Aug,2006,  South Asia,101187.0
Aug,2006,  Middle East,26699.0
Aug,2006,  Oceania,172424.0
Aug,2006,  Europe,161066.0
Aug,2006,    France,20023.0
Aug,2006,    Germany,30396.0
Aug,2006,    United Kingdom,59356.0
Aug,2006,  North America,40135.0
Aug,2006,  Other Regions,
Jul,2006,Number Of Air Passenger Departures,1437317.0
Jul,2006,  South East Asia,535044.0
Jul,2006,    Indonesia,179709.0
Jul,2006,    Malaysia,99355.0
Jul,2006,    Philippines,43386.0
Jul,2006,    Thailand,153373.0
Jul,2006,    Vietnam,38103.0
Jul,2006,  North East Asia,359448.0
Jul,2006,    Mainland China,114676.0
Jul,2006,    Hong Kong,96078.0
Jul,2006,    Japan,70644.0
Jul,2006,  South Asia,108256.0
Jul,2006,  Middle East,20384.0
Jul,2006,  Oceania,219595.0
Jul,2006,  Europe,144712.0
Jul,2006,    France,17952.0
Jul,2006,    Germany,25764.0
Jul,2006,    United Kingdom,57089.0
Jul,2006,  North America,36544.0
Jul,2006,  Other Regions,
Jun,2006,Number Of Air Passenger Departures,1398481.0
Jun,2006,  South East Asia,531535.0
Jun,2006,    Indonesia,156705.0
Jun,2006,    Malaysia,109878.0
Jun,2006,    Philippines,47978.0
Jun,2006,    Thailand,159579.0
Jun,2006,    Vietnam,35392.0
Jun,2006,  North East Asia,358032.0
Jun,2006,    Mainland China,115676.0
Jun,2006,    Hong Kong,99437.0
Jun,2006,    Japan,68205.0
Jun,2006,  South Asia,119405.0
Jun,2006,  Middle East,21395.0
Jun,2006,  Oceania,163704.0
Jun,2006,  Europe,158036.0
Jun,2006,    France,18576.0
Jun,2006,    Germany,30126.0
Jun,2006,    United Kingdom,61086.0
Jun,2006,  North America,36221.0
Jun,2006,  Other Regions,
May,2006,Number Of Air Passenger Departures,1354092.0
May,2006,  South East Asia,502450.0
May,2006,    Indonesia,147069.0
May,2006,    Malaysia,100500.0
May,2006,    Philippines,54169.0
May,2006,    Thailand,149062.0
May,2006,    Vietnam,32121.0
May,2006,  North East Asia,365771.0
May,2006,    Mainland China,129307.0
May,2006,    Hong Kong,94614.0
May,2006,    Japan,65970.0
May,2006,  South Asia,117081.0
May,2006,  Middle East,22339.0
May,2006,  Oceania,145947.0
May,2006,  Europe,156314.0
May,2006,    France,19481.0
May,2006,    Germany,30493.0
May,2006,    United Kingdom,58926.0
May,2006,  North America,33435.0
May,2006,  Other Regions,
Apr,2006,Number Of Air Passenger Departures,1356139.0
Apr,2006,  South East Asia,500457.0
Apr,2006,    Indonesia,150035.0
Apr,2006,    Malaysia,97515.0
Apr,2006,    Philippines,49729.0
Apr,2006,    Thailand,148036.0
Apr,2006,    Vietnam,32473.0
Apr,2006,  North East Asia,349251.0
Apr,2006,    Mainland China,118872.0
Apr,2006,    Hong Kong,90429.0
Apr,2006,    Japan,66584.0
Apr,2006,  South Asia,107432.0
Apr,2006,  Middle East,24197.0
Apr,2006,  Oceania,172447.0
Apr,2006,  Europe,156666.0
Apr,2006,    France,19053.0
Apr,2006,    Germany,31023.0
Apr,2006,    United Kingdom,62855.0
Apr,2006,  North America,32902.0
Apr,2006,  Other Regions,
Mar,2006,Number Of Air Passenger Departures,1357895.0
Mar,2006,  South East Asia,501840.0
Mar,2006,    Indonesia,140917.0
Mar,2006,    Malaysia,102668.0
Mar,2006,    Philippines,48260.0
Mar,2006,    Thailand,154038.0
Mar,2006,    Vietnam,34014.0
Mar,2006,  North East Asia,355296.0
Mar,2006,    Mainland China,108154.0
Mar,2006,    Hong Kong,91928.0
Mar,2006,    Japan,84347.0
Mar,2006,  South Asia,104617.0
Mar,2006,  Middle East,22182.0
Mar,2006,  Oceania,171343.0
Mar,2006,  Europe,156769.0
Mar,2006,    France,18691.0
Mar,2006,    Germany,33669.0
Mar,2006,    United Kingdom,60507.0
Mar,2006,  North America,34461.0
Mar,2006,  Other Regions,
Feb,2006,Number Of Air Passenger Departures,1195684.0
Feb,2006,  South East Asia,411753.0
Feb,2006,    Indonesia,114346.0
Feb,2006,    Malaysia,85638.0
Feb,2006,    Philippines,34060.0
Feb,2006,    Thailand,131718.0
Feb,2006,    Vietnam,27500.0
Feb,2006,  North East Asia,316356.0
Feb,2006,    Mainland China,102551.0
Feb,2006,    Hong Kong,84501.0
Feb,2006,    Japan,57548.0
Feb,2006,  South Asia,92852.0
Feb,2006,  Middle East,18653.0
Feb,2006,  Oceania,196977.0
Feb,2006,  Europe,120370.0
Feb,2006,    France,14983.0
Feb,2006,    Germany,25400.0
Feb,2006,    United Kingdom,46693.0
Feb,2006,  North America,29951.0
Feb,2006,  Other Regions,
Jan,2006,Number Of Air Passenger Departures,1340581.0
Jan,2006,  South East Asia,488889.0
Jan,2006,    Indonesia,157044.0
Jan,2006,    Malaysia,97409.0
Jan,2006,    Philippines,37576.0
Jan,2006,    Thailand,141360.0
Jan,2006,    Vietnam,33466.0
Jan,2006,  North East Asia,300601.0
Jan,2006,    Mainland China,89436.0
Jan,2006,    Hong Kong,75022.0
Jan,2006,    Japan,70063.0
Jan,2006,  South Asia,109891.0
Jan,2006,  Middle East,21188.0
Jan,2006,  Oceania,224066.0
Jan,2006,  Europe,144607.0
Jan,2006,    France,18394.0
Jan,2006,    Germany,30464.0
Jan,2006,    United Kingdom,55416.0
Jan,2006,  North America,37830.0
Jan,2006,  Other Regions,
Dec,2005,Number Of Air Passenger Departures,1445536.0
Dec,2005,  South East Asia,535097.0
Dec,2005,    Indonesia,141575.0
Dec,2005,    Malaysia,107988.0
Dec,2005,    Philippines,54979.0
Dec,2005,    Thailand,170777.0
Dec,2005,    Vietnam,34606.0
Dec,2005,  North East Asia,383784.0
Dec,2005,    Mainland China,110238.0
Dec,2005,    Hong Kong,110079.0
Dec,2005,    Japan,78164.0
Dec,2005,  South Asia,122074.0
Dec,2005,  Middle East,21340.0
Dec,2005,  Oceania,201386.0
Dec,2005,  Europe,132181.0
Dec,2005,    France,17586.0
Dec,2005,    Germany,26491.0
Dec,2005,    United Kingdom,49877.0
Dec,2005,  North America,35933.0
Dec,2005,  Other Regions,
Nov,2005,Number Of Air Passenger Departures,1337826.0
Nov,2005,  South East Asia,501610.0
Nov,2005,    Indonesia,153253.0
Nov,2005,    Malaysia,101267.0
Nov,2005,    Philippines,43988.0
Nov,2005,    Thailand,152865.0
Nov,2005,    Vietnam,29583.0
Nov,2005,  North East Asia,368220.0
Nov,2005,    Mainland China,121137.0
Nov,2005,    Hong Kong,101637.0
Nov,2005,    Japan,70144.0
Nov,2005,  South Asia,110276.0
Nov,2005,  Middle East,16919.0
Nov,2005,  Oceania,175505.0
Nov,2005,  Europe,125162.0
Nov,2005,    France,16044.0
Nov,2005,    Germany,28244.0
Nov,2005,    United Kingdom,45641.0
Nov,2005,  North America,28131.0
Nov,2005,  Other Regions,
Oct,2005,Number Of Air Passenger Departures,1330026.0
Oct,2005,  South East Asia,460830.0
Oct,2005,    Indonesia,130456.0
Oct,2005,    Malaysia,90085.0
Oct,2005,    Philippines,39164.0
Oct,2005,    Thailand,155430.0
Oct,2005,    Vietnam,28476.0
Oct,2005,  North East Asia,362019.0
Oct,2005,    Mainland China,121523.0
Oct,2005,    Hong Kong,95098.0
Oct,2005,    Japan,72483.0
Oct,2005,  South Asia,110132.0
Oct,2005,  Middle East,22367.0
Oct,2005,  Oceania,207365.0
Oct,2005,  Europe,127809.0
Oct,2005,    France,15835.0
Oct,2005,    Germany,28631.0
Oct,2005,    United Kingdom,45775.0
Oct,2005,  North America,27699.0
Oct,2005,  Other Regions,
Sep,2005,Number Of Air Passenger Departures,1247006.0
Sep,2005,  South East Asia,460220.0
Sep,2005,    Indonesia,151405.0
Sep,2005,    Malaysia,94404.0
Sep,2005,    Philippines,34634.0
Sep,2005,    Thailand,138386.0
Sep,2005,    Vietnam,25690.0
Sep,2005,  North East Asia,317185.0
Sep,2005,    Mainland China,104535.0
Sep,2005,    Hong Kong,80079.0
Sep,2005,    Japan,74134.0
Sep,2005,  South Asia,86436.0
Sep,2005,  Middle East,21309.0
Sep,2005,  Oceania,173697.0
Sep,2005,  Europe,146107.0
Sep,2005,    France,18331.0
Sep,2005,    Germany,32132.0
Sep,2005,    United Kingdom,53523.0
Sep,2005,  North America,29684.0
Sep,2005,  Other Regions,
Aug,2005,Number Of Air Passenger Departures,1319753.0
Aug,2005,  South East Asia,467411.0
Aug,2005,    Indonesia,150006.0
Aug,2005,    Malaysia,98332.0
Aug,2005,    Philippines,34291.0
Aug,2005,    Thailand,138243.0
Aug,2005,    Vietnam,30219.0
Aug,2005,  North East Asia,373390.0
Aug,2005,    Mainland China,110179.0
Aug,2005,    Hong Kong,105327.0
Aug,2005,    Japan,80602.0
Aug,2005,  South Asia,86805.0
Aug,2005,  Middle East,20539.0
Aug,2005,  Oceania,162562.0
Aug,2005,  Europe,159144.0
Aug,2005,    France,19698.0
Aug,2005,    Germany,34229.0
Aug,2005,    United Kingdom,56386.0
Aug,2005,  North America,39123.0
Aug,2005,  Other Regions,
Jul,2005,Number Of Air Passenger Departures,1361777.0
Jul,2005,  South East Asia,512368.0
Jul,2005,    Indonesia,179013.0
Jul,2005,    Malaysia,101499.0
Jul,2005,    Philippines,34714.0
Jul,2005,    Thailand,145956.0
Jul,2005,    Vietnam,34429.0
Jul,2005,  North East Asia,332494.0
Jul,2005,    Mainland China,92361.0
Jul,2005,    Hong Kong,98100.0
Jul,2005,    Japan,70970.0
Jul,2005,  South Asia,94902.0
Jul,2005,  Middle East,16225.0
Jul,2005,  Oceania,210901.0
Jul,2005,  Europe,146254.0
Jul,2005,    France,17635.0
Jul,2005,    Germany,28464.0
Jul,2005,    United Kingdom,56079.0
Jul,2005,  North America,35708.0
Jul,2005,  Other Regions,
Jun,2005,Number Of Air Passenger Departures,1308583.0
Jun,2005,  South East Asia,504461.0
Jun,2005,    Indonesia,154324.0
Jun,2005,    Malaysia,110967.0
Jun,2005,    Philippines,40137.0
Jun,2005,    Thailand,150888.0
Jun,2005,    Vietnam,30193.0
Jun,2005,  North East Asia,331835.0
Jun,2005,    Mainland China,111016.0
Jun,2005,    Hong Kong,90190.0
Jun,2005,    Japan,64332.0
Jun,2005,  South Asia,102567.0
Jun,2005,  Middle East,18352.0
Jun,2005,  Oceania,163195.0
Jun,2005,  Europe,140754.0
Jun,2005,    France,16425.0
Jun,2005,    Germany,27813.0
Jun,2005,    United Kingdom,51980.0
Jun,2005,  North America,36738.0
Jun,2005,  Other Regions,
May,2005,Number Of Air Passenger Departures,1254142.0
May,2005,  South East Asia,468632.0
May,2005,    Indonesia,139204.0
May,2005,    Malaysia,100532.0
May,2005,    Philippines,44535.0
May,2005,    Thailand,141944.0
May,2005,    Vietnam,27561.0
May,2005,  North East Asia,340943.0
May,2005,    Mainland China,112108.0
May,2005,    Hong Kong,95262.0
May,2005,    Japan,65992.0
May,2005,  South Asia,96282.0
May,2005,  Middle East,18964.0
May,2005,  Oceania,137298.0
May,2005,  Europe,147959.0
May,2005,    France,17596.0
May,2005,    Germany,30463.0
May,2005,    United Kingdom,56552.0
May,2005,  North America,33212.0
May,2005,  Other Regions,
Apr,2005,Number Of Air Passenger Departures,1218461.0
Apr,2005,  South East Asia,452420.0
Apr,2005,    Indonesia,134066.0
Apr,2005,    Malaysia,93319.0
Apr,2005,    Philippines,38607.0
Apr,2005,    Thailand,142084.0
Apr,2005,    Vietnam,26699.0
Apr,2005,  North East Asia,314922.0
Apr,2005,    Mainland China,102729.0
Apr,2005,    Hong Kong,87249.0
Apr,2005,    Japan,60143.0
Apr,2005,  South Asia,82251.0
Apr,2005,  Middle East,17780.0
Apr,2005,  Oceania,152631.0
Apr,2005,  Europe,154418.0
Apr,2005,    France,18221.0
Apr,2005,    Germany,32352.0
Apr,2005,    United Kingdom,61149.0
Apr,2005,  North America,32227.0
Apr,2005,  Other Regions,
Mar,2005,Number Of Air Passenger Departures,1251076.0
Mar,2005,  South East Asia,476023.0
Mar,2005,    Indonesia,150659.0
Mar,2005,    Malaysia,100203.0
Mar,2005,    Philippines,38603.0
Mar,2005,    Thailand,144148.0
Mar,2005,    Vietnam,25034.0
Mar,2005,  North East Asia,317077.0
Mar,2005,    Mainland China,90936.0
Mar,2005,    Hong Kong,92491.0
Mar,2005,    Japan,74082.0
Mar,2005,  South Asia,79086.0
Mar,2005,  Middle East,15166.0
Mar,2005,  Oceania,167877.0
Mar,2005,  Europe,148953.0
Mar,2005,    France,17554.0
Mar,2005,    Germany,30937.0
Mar,2005,    United Kingdom,60754.0
Mar,2005,  North America,35269.0
Mar,2005,  Other Regions,
Feb,2005,Number Of Air Passenger Departures,1094858.0
Feb,2005,  South East Asia,386460.0
Feb,2005,    Indonesia,119151.0
Feb,2005,    Malaysia,85715.0
Feb,2005,    Philippines,28083.0
Feb,2005,    Thailand,112459.0
Feb,2005,    Vietnam,24473.0
Feb,2005,  North East Asia,280503.0
Feb,2005,    Mainland China,89110.0
Feb,2005,    Hong Kong,77594.0
Feb,2005,    Japan,58621.0
Feb,2005,  South Asia,71595.0
Feb,2005,  Middle East,15059.0
Feb,2005,  Oceania,188539.0
Feb,2005,  Europe,113388.0
Feb,2005,    France,13642.0
Feb,2005,    Germany,22724.0
Feb,2005,    United Kingdom,46035.0
Feb,2005,  North America,29335.0
Feb,2005,  Other Regions,
Jan,2005,Number Of Air Passenger Departures,1187251.0
Jan,2005,  South East Asia,423446.0
Jan,2005,    Indonesia,152032.0
Jan,2005,    Malaysia,84157.0
Jan,2005,    Philippines,29630.0
Jan,2005,    Thailand,112769.0
Jan,2005,    Vietnam,27001.0
Jan,2005,  North East Asia,256050.0
Jan,2005,    Mainland China,69361.0
Jan,2005,    Hong Kong,72951.0
Jan,2005,    Japan,65980.0
Jan,2005,  South Asia,81662.0
Jan,2005,  Middle East,17148.0
Jan,2005,  Oceania,212341.0
Jan,2005,  Europe,144974.0
Jan,2005,    France,18126.0
Jan,2005,    Germany,30264.0
Jan,2005,    United Kingdom,58736.0
Jan,2005,  North America,38766.0
Jan,2005,  Other Regions,
Dec,2004,Number Of Air Passenger Departures,1365173.0
Dec,2004,  South East Asia,528660.0
Dec,2004,    Indonesia,146228.0
Dec,2004,    Malaysia,108169.0
Dec,2004,    Philippines,43213.0
Dec,2004,    Thailand,177379.0
Dec,2004,    Vietnam,30685.0
Dec,2004,  North East Asia,347315.0
Dec,2004,    Mainland China,107933.0
Dec,2004,    Hong Kong,102707.0
Dec,2004,    Japan,71013.0
Dec,2004,  South Asia,103297.0
Dec,2004,  Middle East,15347.0
Dec,2004,  Oceania,191028.0
Dec,2004,  Europe,129124.0
Dec,2004,    France,16416.0
Dec,2004,    Germany,26311.0
Dec,2004,    United Kingdom,49172.0
Dec,2004,  North America,36836.0
Dec,2004,  Other Regions,
Nov,2004,Number Of Air Passenger Departures,1321682.0
Nov,2004,  South East Asia,498708.0
Nov,2004,    Indonesia,156117.0
Nov,2004,    Malaysia,99164.0
Nov,2004,    Philippines,33101.0
Nov,2004,    Thailand,165372.0
Nov,2004,    Vietnam,26028.0
Nov,2004,  North East Asia,353700.0
Nov,2004,    Mainland China,124867.0
Nov,2004,    Hong Kong,92565.0
Nov,2004,    Japan,72703.0
Nov,2004,  South Asia,105937.0
Nov,2004,  Middle East,14829.0
Nov,2004,  Oceania,183223.0
Nov,2004,  Europe,125011.0
Nov,2004,    France,15389.0
Nov,2004,    Germany,27463.0
Nov,2004,    United Kingdom,46555.0
Nov,2004,  North America,28811.0
Nov,2004,  Other Regions,
Oct,2004,Number Of Air Passenger Departures,1206514.0
Oct,2004,  South East Asia,432526.0
Oct,2004,    Indonesia,135670.0
Oct,2004,    Malaysia,89488.0
Oct,2004,    Philippines,29122.0
Oct,2004,    Thailand,140503.0
Oct,2004,    Vietnam,21615.0
Oct,2004,  North East Asia,312511.0
Oct,2004,    Mainland China,104610.0
Oct,2004,    Hong Kong,82260.0
Oct,2004,    Japan,72014.0
Oct,2004,  South Asia,90257.0
Oct,2004,  Middle East,18002.0
Oct,2004,  Oceania,194733.0
Oct,2004,  Europe,121966.0
Oct,2004,    France,15270.0
Oct,2004,    Germany,27394.0
Oct,2004,    United Kingdom,44026.0
Oct,2004,  North America,25153.0
Oct,2004,  Other Regions,
Sep,2004,Number Of Air Passenger Departures,1139069.0
Sep,2004,  South East Asia,410624.0
Sep,2004,    Indonesia,136098.0
Sep,2004,    Malaysia,89734.0
Sep,2004,    Philippines,27440.0
Sep,2004,    Thailand,124535.0
Sep,2004,    Vietnam,19052.0
Sep,2004,  North East Asia,289580.0
Sep,2004,    Mainland China,89949.0
Sep,2004,    Hong Kong,69055.0
Sep,2004,    Japan,80769.0
Sep,2004,  South Asia,73828.0
Sep,2004,  Middle East,20443.0
Sep,2004,  Oceania,164079.0
Sep,2004,  Europe,141740.0
Sep,2004,    France,18930.0
Sep,2004,    Germany,30271.0
Sep,2004,    United Kingdom,51650.0
Sep,2004,  North America,27461.0
Sep,2004,  Other Regions,
Aug,2004,Number Of Air Passenger Departures,1221072.0
Aug,2004,  South East Asia,426871.0
Aug,2004,    Indonesia,140574.0
Aug,2004,    Malaysia,94952.0
Aug,2004,    Philippines,27698.0
Aug,2004,    Thailand,124884.0
Aug,2004,    Vietnam,22753.0
Aug,2004,  North East Asia,342706.0
Aug,2004,    Mainland China,98227.0
Aug,2004,    Hong Kong,92771.0
Aug,2004,    Japan,87759.0
Aug,2004,  South Asia,78073.0
Aug,2004,  Middle East,21204.0
Aug,2004,  Oceania,152393.0
Aug,2004,  Europe,151119.0
Aug,2004,    France,19265.0
Aug,2004,    Germany,31603.0
Aug,2004,    United Kingdom,55962.0
Aug,2004,  North America,37826.0
Aug,2004,  Other Regions,
Jul,2004,Number Of Air Passenger Departures,1244083.0
Jul,2004,  South East Asia,472338.0
Jul,2004,    Indonesia,167861.0
Jul,2004,    Malaysia,99349.0
